regiao,estado,coduf,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Sudeste,ES,32,27/03/2020,13,4018650,47,8,0,0
Sudeste,ES,32,28/03/2020,13,4018650,53,6,0,0
Sudeste,ES,32,29/03/2020,14,4018650,60,7,0,0
Sudeste,ES,32,30/03/2020,14,4018650,72,12,0,0
Sudeste,ES,32,31/03/2020,14,4018650,84,12,0,0
Sudeste,ES,32,01/04/2020,14,4018650,96,12,0,0
Sudeste,ES,32,02/04/2020,14,4018650,120,24,1,1
Sudeste,ES,32,03/04/2020,14,4018650,139,19,4,3
Sudeste,ES,32,04/04/2020,14,4018650,153,14,5,1
Sudeste,ES,32,05/04/2020,15,4018650,166,13,6,1
Sudeste,ES,32,06/04/2020,15,4018650,194,28,6,0
Sudeste,ES,32,07/04/2020,15,4018650,209,15,6,0
Sudeste,ES,32,08/04/2020,15,4018650,227,18,6,0
Sudeste,ES,32,09/04/2020,15,4018650,273,46,6,0
Sudeste,ES,32,10/04/2020,15,4018650,300,27,7,1
Sudeste,ES,32,11/04/2020,15,4018650,349,49,9,2
Sudeste,ES,32,12/04/2020,16,4018650,383,34,9,0
Sudeste,ES,32,13/04/2020,16,4018650,430,47,14,5
Sudeste,ES,32,14/04/2020,16,4018650,463,33,17,3
Sudeste,ES,32,15/04/2020,16,4018650,557,94,18,1
Sudeste,ES,32,16/04/2020,16,4018650,754,197,22,4
Sudeste,ES,32,17/04/2020,16,4018650,856,102,25,3
Sudeste,ES,32,18/04/2020,16,4018650,952,96,28,3
Sudeste,ES,32,19/04/2020,17,4018650,1099,147,30,2
Sudeste,ES,32,20/04/2020,17,4018650,1168,69,33,3
Sudeste,ES,32,21/04/2020,17,4018650,1212,44,34,1
Sudeste,ES,32,22/04/2020,17,4018650,1313,101,34,0
Sudeste,ES,32,23/04/2020,17,4018650,1363,50,42,8
Sudeste,ES,32,24/04/2020,17,4018650,1381,18,42,0
Sudeste,ES,32,25/04/2020,17,4018650,1595,214,47,5
Sudeste,ES,32,26/04/2020,18,4018650,1703,108,51,4
Sudeste,ES,32,27/04/2020,18,4018650,1796,93,57,6
Sudeste,ES,32,28/04/2020,18,4018650,1874,78,64,7
Sudeste,ES,32,29/04/2020,18,4018650,2107,233,76,12
Sudeste,ES,32,30/04/2020,18,4018650,2465,358,83,7
Sudeste,ES,32,01/05/2020,18,4018650,2662,197,96,13
Sudeste,ES,32,02/05/2020,18,4018650,2948,286,102,6
Sudeste,ES,32,03/05/2020,19,4018650,3086,138,114,12
Sudeste,ES,32,04/05/2020,19,4018650,3226,140,122,8
Sudeste,ES,32,05/05/2020,19,4018650,3402,176,133,11
Sudeste,ES,32,06/05/2020,19,4018650,3568,166,145,12
Sudeste,ES,32,07/05/2020,19,4018650,3838,270,155,10
Sudeste,ES,32,08/05/2020,19,4018650,4242,404,165,10
Sudeste,ES,32,09/05/2020,19,4018650,4412,170,172,7
Sudeste,ES,32,10/05/2020,20,4018650,4599,187,181,9
Sudeste,ES,32,11/05/2020,20,4018650,4819,220,196,15
Sudeste,ES,32,12/05/2020,20,4018650,5087,268,212,16
Sudeste,ES,32,13/05/2020,20,4018650,5401,314,233,21
Sudeste,ES,32,14/05/2020,20,4018650,5813,412,249,16
Sudeste,ES,32,15/05/2020,20,4018650,6198,385,260,11
Sudeste,ES,32,16/05/2020,20,4018650,6595,397,271,11
Sudeste,ES,32,17/05/2020,21,4018650,6744,149,285,14
Sudeste,ES,32,18/05/2020,21,4018650,7157,413,302,17
Sudeste,ES,32,19/05/2020,21,4018650,7693,536,325,23
Sudeste,ES,32,20/05/2020,21,4018650,8092,399,341,16
Sudeste,ES,32,21/05/2020,21,4018650,8878,786,363,22
Sudeste,ES,32,22/05/2020,21,4018650,9520,642,397,34
Sudeste,ES,32,23/05/2020,21,4018650,9918,398,417,20
Sudeste,ES,32,24/05/2020,22,4018650,10007,89,446,29
Sudeste,ES,32,25/05/2020,22,4018650,10365,358,465,19
Sudeste,ES,32,26/05/2020,22,4018650,10889,524,487,22
Sudeste,ES,32,27/05/2020,22,4018650,11484,595,511,24
Sudeste,ES,32,28/05/2020,22,4018650,12203,719,538,27
Sudeste,ES,32,29/05/2020,22,4018650,12903,700,560,22
Sudeste,ES,32,30/05/2020,22,4018650,13437,534,583,23
Sudeste,ES,32,31/05/2020,23,4018650,13690,253,604,21
Sudeste,ES,32,01/06/2020,23,4018650,14069,379,614,10
Sudeste,ES,32,02/06/2020,23,4018650,15151,1082,664,50
Sudeste,ES,32,03/06/2020,23,4018650,16121,970,698,34
Sudeste,ES,32,04/06/2020,23,4018650,16894,773,737,39
Sudeste,ES,32,05/06/2020,23,4018650,18109,1215,780,43
Sudeste,RJ,33,25/02/2020,9,17264943,0,0,0,0
Sudeste,RJ,33,26/02/2020,9,17264943,0,0,0,0
Sudeste,RJ,33,27/02/2020,9,17264943,0,0,0,0
Sudeste,RJ,33,28/02/2020,9,17264943,0,0,0,0
Sudeste,RJ,33,29/02/2020,9,17264943,0,0,0,0
Sudeste,RJ,33,01/03/2020,10,17264943,0,0,0,0
Sudeste,RJ,33,02/03/2020,10,17264943,0,0,0,0
Sudeste,RJ,33,03/03/2020,10,17264943,0,0,0,0
Sudeste,RJ,33,04/03/2020,10,17264943,0,0,0,0
Sudeste,RJ,33,05/03/2020,10,17264943,1,1,0,0
Sudeste,RJ,33,06/03/2020,10,17264943,1,0,0,0
Sudeste,RJ,33,07/03/2020,10,17264943,2,1,0,0
Sudeste,RJ,33,08/03/2020,11,17264943,3,1,0,0
Sudeste,RJ,33,09/03/2020,11,17264943,3,0,0,0
Sudeste,RJ,33,10/03/2020,11,17264943,8,5,0,0
Sudeste,RJ,33,11/03/2020,11,17264943,13,5,0,0
Sudeste,RJ,33,12/03/2020,11,17264943,16,3,0,0
Sudeste,RJ,33,13/03/2020,11,17264943,16,0,0,0
Sudeste,RJ,33,14/03/2020,11,17264943,22,6,0,0
Sudeste,RJ,33,15/03/2020,12,17264943,24,2,0,0
Sudeste,RJ,33,16/03/2020,12,17264943,31,7,0,0
Sudeste,RJ,33,17/03/2020,12,17264943,33,2,0,0
Sudeste,RJ,33,18/03/2020,12,17264943,45,12,0,0
Sudeste,RJ,33,19/03/2020,12,17264943,65,20,2,2
Sudeste,RJ,33,20/03/2020,12,17264943,109,44,2,0
Sudeste,RJ,33,21/03/2020,12,17264943,119,10,3,1
Sudeste,RJ,33,22/03/2020,13,17264943,186,67,3,0
Sudeste,RJ,33,23/03/2020,13,17264943,233,47,4,1
Sudeste,RJ,33,24/03/2020,13,17264943,305,72,6,2
Sudeste,RJ,33,25/03/2020,13,17264943,370,65,6,0
Sudeste,RJ,33,26/03/2020,13,17264943,421,51,9,3
Sudeste,RJ,33,27/03/2020,13,17264943,493,72,10,1
Sudeste,RJ,33,28/03/2020,13,17264943,558,65,13,3
Sudeste,RJ,33,29/03/2020,14,17264943,600,42,17,4
Sudeste,RJ,33,30/03/2020,14,17264943,657,57,18,1
Sudeste,RJ,33,31/03/2020,14,17264943,708,51,23,5
Sudeste,RJ,33,01/04/2020,14,17264943,832,124,28,5
Sudeste,RJ,33,02/04/2020,14,17264943,992,160,41,13
Sudeste,RJ,33,03/04/2020,14,17264943,1074,82,47,6
Sudeste,RJ,33,04/04/2020,14,17264943,1246,172,58,11
Sudeste,RJ,33,05/04/2020,15,17264943,1394,148,64,6
Sudeste,RJ,33,06/04/2020,15,17264943,1461,67,71,7
Sudeste,RJ,33,07/04/2020,15,17264943,1688,227,89,18
Sudeste,RJ,33,08/04/2020,15,17264943,1938,250,106,17
Sudeste,RJ,33,09/04/2020,15,17264943,2216,278,122,16
Sudeste,RJ,33,10/04/2020,15,17264943,2464,248,147,25
Sudeste,RJ,33,11/04/2020,15,17264943,2607,143,155,8
Sudeste,RJ,33,12/04/2020,16,17264943,2855,248,170,15
Sudeste,RJ,33,13/04/2020,16,17264943,3231,376,188,18
Sudeste,RJ,33,14/04/2020,16,17264943,3410,179,224,36
Sudeste,RJ,33,15/04/2020,16,17264943,3743,333,265,41
Sudeste,RJ,33,16/04/2020,16,17264943,3944,201,300,35
Sudeste,RJ,33,17/04/2020,16,17264943,4349,405,341,41
Sudeste,RJ,33,18/04/2020,16,17264943,4543,194,387,46
Sudeste,RJ,33,19/04/2020,17,17264943,4765,222,402,15
Sudeste,RJ,33,20/04/2020,17,17264943,4899,134,422,20
Sudeste,RJ,33,21/04/2020,17,17264943,5306,407,461,39
Sudeste,RJ,33,22/04/2020,17,17264943,5552,246,490,29
Sudeste,RJ,33,23/04/2020,17,17264943,6172,620,530,40
Sudeste,RJ,33,24/04/2020,17,17264943,6282,110,570,40
Sudeste,RJ,33,25/04/2020,17,17264943,6828,546,615,45
Sudeste,RJ,33,26/04/2020,18,17264943,7111,283,645,30
Sudeste,RJ,33,27/04/2020,18,17264943,7944,833,677,32
Sudeste,RJ,33,28/04/2020,18,17264943,8504,560,738,61
Sudeste,RJ,33,29/04/2020,18,17264943,8869,365,794,56
Sudeste,RJ,33,30/04/2020,18,17264943,9453,584,854,60
Sudeste,RJ,33,01/05/2020,18,17264943,10166,713,921,67
Sudeste,RJ,33,02/05/2020,18,17264943,10546,380,971,50
Sudeste,RJ,33,03/05/2020,19,17264943,11139,593,1019,48
Sudeste,RJ,33,04/05/2020,19,17264943,11721,582,1065,46
Sudeste,RJ,33,05/05/2020,19,17264943,12391,670,1123,58
Sudeste,RJ,33,06/05/2020,19,17264943,13295,904,1205,82
Sudeste,RJ,33,07/05/2020,19,17264943,14156,861,1394,189
Sudeste,RJ,33,08/05/2020,19,17264943,15741,1585,1503,109
Sudeste,RJ,33,09/05/2020,19,17264943,16929,1188,1653,150
Sudeste,RJ,33,10/05/2020,20,17264943,17062,133,1714,61
Sudeste,RJ,33,11/05/2020,20,17264943,17939,877,1770,56
Sudeste,RJ,33,12/05/2020,20,17264943,18486,547,1928,158
Sudeste,RJ,33,13/05/2020,20,17264943,18728,242,2050,122
Sudeste,RJ,33,14/05/2020,20,17264943,19467,739,2247,197
Sudeste,RJ,33,15/05/2020,20,17264943,19987,520,2438,191
Sudeste,RJ,33,16/05/2020,20,17264943,21601,1614,2614,176
Sudeste,RJ,33,17/05/2020,21,17264943,22238,637,2715,101
Sudeste,RJ,33,18/05/2020,21,17264943,26665,4427,2852,137
Sudeste,RJ,33,19/05/2020,21,17264943,27805,1140,3079,227
Sudeste,RJ,33,20/05/2020,21,17264943,30372,2567,3237,158
Sudeste,RJ,33,21/05/2020,21,17264943,32089,1717,3412,175
Sudeste,RJ,33,22/05/2020,21,17264943,33589,1500,3657,245
Sudeste,RJ,33,23/05/2020,21,17264943,34533,944,3905,248
Sudeste,RJ,33,24/05/2020,22,17264943,37912,3379,3993,88
Sudeste,RJ,33,25/05/2020,22,17264943,39298,1386,4105,112
Sudeste,RJ,33,26/05/2020,22,17264943,40024,726,4361,256
Sudeste,RJ,33,27/05/2020,22,17264943,42398,2374,4605,244
Sudeste,RJ,33,28/05/2020,22,17264943,44886,2488,4856,251
Sudeste,RJ,33,29/05/2020,22,17264943,47953,3067,5079,223
Sudeste,RJ,33,30/05/2020,22,17264943,52420,4467,5277,198
Sudeste,RJ,33,31/05/2020,23,17264943,53388,968,5344,67
Sudeste,RJ,33,01/06/2020,23,17264943,54530,1142,5462,118
Sudeste,RJ,33,02/06/2020,23,17264943,56732,2202,5686,224
Sudeste,RJ,33,03/06/2020,23,17264943,59240,2508,6010,324
Sudeste,RJ,33,04/06/2020,23,17264943,60932,1692,6327,317
Sudeste,RJ,33,05/06/2020,23,17264943,63066,2134,6473,146
Sudeste,SP,35,25/02/2020,9,45919049,0,0,0,0
Sudeste,SP,35,26/02/2020,9,45919049,1,1,0,0
Sudeste,SP,35,27/02/2020,9,45919049,1,0,0,0
Sudeste,SP,35,28/02/2020,9,45919049,1,0,0,0
Sudeste,SP,35,29/02/2020,9,45919049,2,1,0,0
Sudeste,SP,35,01/03/2020,10,45919049,2,0,0,0
Sudeste,SP,35,02/03/2020,10,45919049,2,0,0,0
Sudeste,SP,35,03/03/2020,10,45919049,2,0,0,0
Sudeste,SP,35,04/03/2020,10,45919049,3,1,0,0
Sudeste,SP,35,05/03/2020,10,45919049,6,3,0,0
Sudeste,SP,35,06/03/2020,10,45919049,10,4,0,0
Sudeste,SP,35,07/03/2020,10,45919049,13,3,0,0
Sudeste,SP,35,08/03/2020,11,45919049,16,3,0,0
Sudeste,SP,35,09/03/2020,11,45919049,16,0,0,0
Sudeste,SP,35,10/03/2020,11,45919049,19,3,0,0
Sudeste,SP,35,11/03/2020,11,45919049,30,11,0,0
Sudeste,SP,35,12/03/2020,11,45919049,42,12,0,0
Sudeste,SP,35,13/03/2020,11,45919049,56,14,0,0
Sudeste,SP,35,14/03/2020,11,45919049,65,9,0,0
Sudeste,SP,35,15/03/2020,12,45919049,136,71,0,0
Sudeste,SP,35,16/03/2020,12,45919049,152,16,0,0
Sudeste,SP,35,17/03/2020,12,45919049,164,12,1,1
Sudeste,SP,35,18/03/2020,12,45919049,240,76,4,3
Sudeste,SP,35,19/03/2020,12,45919049,286,46,4,0
Sudeste,SP,35,20/03/2020,12,45919049,396,110,9,5
Sudeste,SP,35,21/03/2020,12,45919049,459,63,15,6
Sudeste,SP,35,22/03/2020,13,45919049,631,172,22,7
Sudeste,SP,35,23/03/2020,13,45919049,745,114,30,8
Sudeste,SP,35,24/03/2020,13,45919049,810,65,40,10
Sudeste,SP,35,25/03/2020,13,45919049,862,52,48,8
Sudeste,SP,35,26/03/2020,13,45919049,1052,190,58,10
Sudeste,SP,35,27/03/2020,13,45919049,1223,171,68,10
Sudeste,SP,35,28/03/2020,13,45919049,1406,183,84,16
Sudeste,SP,35,29/03/2020,14,45919049,1451,45,98,14
Sudeste,SP,35,30/03/2020,14,45919049,1517,66,113,15
Sudeste,SP,35,31/03/2020,14,45919049,2339,822,136,23
Sudeste,SP,35,01/04/2020,14,45919049,2981,642,164,28
Sudeste,SP,35,02/04/2020,14,45919049,3506,525,188,24
Sudeste,SP,35,03/04/2020,14,45919049,4048,542,219,31
Sudeste,SP,35,04/04/2020,14,45919049,4466,418,260,41
Sudeste,SP,35,05/04/2020,15,45919049,4620,154,275,15
Sudeste,SP,35,06/04/2020,15,45919049,4866,246,304,29
Sudeste,SP,35,07/04/2020,15,45919049,5682,816,371,67
Sudeste,SP,35,08/04/2020,15,45919049,6708,1026,428,57
Sudeste,SP,35,09/04/2020,15,45919049,7480,772,496,68
Sudeste,SP,35,10/04/2020,15,45919049,8216,736,540,44
Sudeste,SP,35,11/04/2020,15,45919049,8419,203,560,20
Sudeste,SP,35,12/04/2020,16,45919049,8755,336,588,28
Sudeste,SP,35,13/04/2020,16,45919049,8895,140,608,20
Sudeste,SP,35,14/04/2020,16,45919049,9371,476,695,87
Sudeste,SP,35,15/04/2020,16,45919049,11043,1672,778,83
Sudeste,SP,35,16/04/2020,16,45919049,11568,525,853,75
Sudeste,SP,35,17/04/2020,16,45919049,12841,1273,928,75
Sudeste,SP,35,18/04/2020,16,45919049,13894,1053,991,63
Sudeste,SP,35,19/04/2020,17,45919049,14267,373,1015,24
Sudeste,SP,35,20/04/2020,17,45919049,14580,313,1037,22
Sudeste,SP,35,21/04/2020,17,45919049,15385,805,1093,56
Sudeste,SP,35,22/04/2020,17,45919049,15914,529,1134,41
Sudeste,SP,35,23/04/2020,17,45919049,16740,826,1345,211
Sudeste,SP,35,24/04/2020,17,45919049,17826,1086,1512,167
Sudeste,SP,35,25/04/2020,17,45919049,20004,2178,1667,155
Sudeste,SP,35,26/04/2020,18,45919049,20715,711,1700,33
Sudeste,SP,35,27/04/2020,18,45919049,21696,981,1825,125
Sudeste,SP,35,28/04/2020,18,45919049,24041,2345,2049,224
Sudeste,SP,35,29/04/2020,18,45919049,26158,2117,2247,198
Sudeste,SP,35,30/04/2020,18,45919049,28698,2540,2375,128
Sudeste,SP,35,01/05/2020,18,45919049,30374,1676,2511,136
Sudeste,SP,35,02/05/2020,18,45919049,31174,800,2586,75
Sudeste,SP,35,03/05/2020,19,45919049,31772,598,2627,41
Sudeste,SP,35,04/05/2020,19,45919049,32187,415,2654,27
Sudeste,SP,35,05/05/2020,19,45919049,34053,1866,2851,197
Sudeste,SP,35,06/05/2020,19,45919049,37853,3800,3045,194
Sudeste,SP,35,07/05/2020,19,45919049,39928,2075,3206,161
Sudeste,SP,35,08/05/2020,19,45919049,41830,1902,3416,210
Sudeste,SP,35,09/05/2020,19,45919049,44411,2581,3608,192
Sudeste,SP,35,10/05/2020,20,45919049,45444,1033,3709,101
Sudeste,SP,35,11/05/2020,20,45919049,46131,687,3743,34
Sudeste,SP,35,12/05/2020,20,45919049,47719,1588,3949,206
Sudeste,SP,35,13/05/2020,20,45919049,51097,3378,4118,169
Sudeste,SP,35,14/05/2020,20,45919049,54286,3189,4315,197
Sudeste,SP,35,15/05/2020,20,45919049,58378,4092,4501,186
Sudeste,SP,35,16/05/2020,20,45919049,61183,2805,4688,187
Sudeste,SP,35,17/05/2020,21,45919049,62345,1162,4782,94
Sudeste,SP,35,18/05/2020,21,45919049,63066,721,4823,41
Sudeste,SP,35,19/05/2020,21,45919049,65995,2929,5147,324
Sudeste,SP,35,20/05/2020,21,45919049,69859,3864,5363,216
Sudeste,SP,35,21/05/2020,21,45919049,73739,3880,5558,195
Sudeste,SP,35,22/05/2020,21,45919049,76871,3132,5773,215
Sudeste,SP,35,23/05/2020,21,45919049,80558,3687,6045,272
Sudeste,SP,35,24/05/2020,22,45919049,82161,1603,6163,118
Sudeste,SP,35,25/05/2020,22,45919049,83625,1464,6220,57
Sudeste,SP,35,26/05/2020,22,45919049,86017,2392,6423,203
Sudeste,SP,35,27/05/2020,22,45919049,89483,3466,6712,289
Sudeste,SP,35,28/05/2020,22,45919049,95865,6382,6980,268
Sudeste,SP,35,29/05/2020,22,45919049,101556,5691,7275,295
Sudeste,SP,35,30/05/2020,22,45919049,107142,5586,7532,257
Sudeste,SP,35,31/05/2020,23,45919049,109698,2556,7615,83
Sudeste,SP,35,01/06/2020,23,45919049,111296,1598,7667,52
Sudeste,SP,35,02/06/2020,23,45919049,118295,6999,7994,327
Sudeste,SP,35,03/06/2020,23,45919049,123483,5188,8276,282
Sudeste,SP,35,04/06/2020,23,45919049,129200,5717,8560,284
Sudeste,SP,35,05/06/2020,23,45919049,134565,5365,8842,282
Sul,PR,41,25/02/2020,9,11433957,0,0,0,0
Sul,PR,41,26/02/2020,9,11433957,0,0,0,0
Sul,PR,41,27/02/2020,9,11433957,0,0,0,0
Sul,PR,41,28/02/2020,9,11433957,0,0,0,0
Sul,PR,41,29/02/2020,9,11433957,0,0,0,0
Sul,PR,41,01/03/2020,10,11433957,0,0,0,0
Sul,PR,41,02/03/2020,10,11433957,0,0,0,0
Sul,PR,41,03/03/2020,10,11433957,0,0,0,0
Sul,PR,41,04/03/2020,10,11433957,0,0,0,0
Sul,PR,41,05/03/2020,10,11433957,0,0,0,0
Sul,PR,41,06/03/2020,10,11433957,0,0,0,0
Sul,PR,41,07/03/2020,10,11433957,0,0,0,0
Sul,PR,41,08/03/2020,11,11433957,0,0,0,0
Sul,PR,41,09/03/2020,11,11433957,0,0,0,0
Sul,PR,41,10/03/2020,11,11433957,0,0,0,0
Sul,PR,41,11/03/2020,11,11433957,0,0,0,0
Sul,PR,41,12/03/2020,11,11433957,6,6,0,0
Sul,PR,41,13/03/2020,11,11433957,6,0,0,0
Sul,PR,41,14/03/2020,11,11433957,6,0,0,0
Sul,PR,41,15/03/2020,12,11433957,6,0,0,0
Sul,PR,41,16/03/2020,12,11433957,6,0,0,0
Sul,PR,41,17/03/2020,12,11433957,6,0,0,0
Sul,PR,41,18/03/2020,12,11433957,13,7,0,0
Sul,PR,41,19/03/2020,12,11433957,23,10,0,0
Sul,PR,41,20/03/2020,12,11433957,32,9,0,0
Sul,PR,41,21/03/2020,12,11433957,43,11,0,0
Sul,PR,41,22/03/2020,13,11433957,50,7,0,0
Sul,PR,41,23/03/2020,13,11433957,56,6,0,0
Sul,PR,41,24/03/2020,13,11433957,65,9,0,0
Sul,PR,41,25/03/2020,13,11433957,81,16,0,0
Sul,PR,41,26/03/2020,13,11433957,102,21,0,0
Sul,PR,41,27/03/2020,13,11433957,119,17,2,2
Sul,PR,41,28/03/2020,13,11433957,133,14,2,0
Sul,PR,41,29/03/2020,14,11433957,148,15,2,0
Sul,PR,41,30/03/2020,14,11433957,155,7,3,1
Sul,PR,41,31/03/2020,14,11433957,179,24,3,0
Sul,PR,41,01/04/2020,14,11433957,224,45,3,0
Sul,PR,41,02/04/2020,14,11433957,252,28,4,1
Sul,PR,41,03/04/2020,14,11433957,301,49,4,0
Sul,PR,41,04/04/2020,14,11433957,395,94,6,2
Sul,PR,41,05/04/2020,15,11433957,438,43,9,3
Sul,PR,41,06/04/2020,15,11433957,458,20,11,2
Sul,PR,41,07/04/2020,15,11433957,503,45,15,4
Sul,PR,41,08/04/2020,15,11433957,539,36,17,2
Sul,PR,41,09/04/2020,15,11433957,609,70,22,5
Sul,PR,41,10/04/2020,15,11433957,643,34,25,3
Sul,PR,41,11/04/2020,15,11433957,676,33,26,1
Sul,PR,41,12/04/2020,16,11433957,738,62,30,4
Sul,PR,41,13/04/2020,16,11433957,756,18,31,1
Sul,PR,41,14/04/2020,16,11433957,791,35,36,5
Sul,PR,41,15/04/2020,16,11433957,803,12,38,2
Sul,PR,41,16/04/2020,16,11433957,832,29,41,3
Sul,PR,41,17/04/2020,16,11433957,874,42,42,1
Sul,PR,41,18/04/2020,16,11433957,945,71,46,4
Sul,PR,41,19/04/2020,17,11433957,987,42,48,2
Sul,PR,41,20/04/2020,17,11433957,1007,20,51,3
Sul,PR,41,21/04/2020,17,11433957,1024,17,51,0
Sul,PR,41,22/04/2020,17,11433957,1063,39,57,6
Sul,PR,41,23/04/2020,17,11433957,1082,19,60,3
Sul,PR,41,24/04/2020,17,11433957,1119,37,64,4
Sul,PR,41,25/04/2020,17,11433957,1140,21,69,5
Sul,PR,41,26/04/2020,18,11433957,1156,16,72,3
Sul,PR,41,27/04/2020,18,11433957,1186,30,75,3
Sul,PR,41,28/04/2020,18,11433957,1271,85,77,2
Sul,PR,41,29/04/2020,18,11433957,1348,77,82,5
Sul,PR,41,30/04/2020,18,11433957,1407,59,83,1
Sul,PR,41,01/05/2020,18,11433957,1447,40,89,6
Sul,PR,41,02/05/2020,18,11433957,1492,45,90,1
Sul,PR,41,03/05/2020,19,11433957,1514,22,93,3
Sul,PR,41,04/05/2020,19,11433957,1562,48,94,1
Sul,PR,41,05/05/2020,19,11433957,1588,26,99,5
Sul,PR,41,06/05/2020,19,11433957,1627,39,101,2
Sul,PR,41,07/05/2020,19,11433957,1656,29,104,3
Sul,PR,41,08/05/2020,19,11433957,1711,55,106,2
Sul,PR,41,09/05/2020,19,11433957,1785,74,107,1
Sul,PR,41,10/05/2020,20,11433957,1835,50,109,2
Sul,PR,41,11/05/2020,20,11433957,1849,14,111,2
Sul,PR,41,12/05/2020,20,11433957,1906,57,113,2
Sul,PR,41,13/05/2020,20,11433957,1996,90,117,4
Sul,PR,41,14/05/2020,20,11433957,2063,67,119,2
Sul,PR,41,15/05/2020,20,11433957,2139,76,120,1
Sul,PR,41,16/05/2020,20,11433957,2242,103,123,3
Sul,PR,41,17/05/2020,21,11433957,2286,44,124,1
Sul,PR,41,18/05/2020,21,11433957,2360,74,127,3
Sul,PR,41,19/05/2020,21,11433957,2481,121,129,2
Sul,PR,41,20/05/2020,21,11433957,2616,135,137,8
Sul,PR,41,21/05/2020,21,11433957,2810,194,141,4
Sul,PR,41,22/05/2020,21,11433957,2939,129,146,5
Sul,PR,41,23/05/2020,21,11433957,3099,160,150,4
Sul,PR,41,24/05/2020,22,11433957,3212,113,153,3
Sul,PR,41,25/05/2020,22,11433957,3331,119,156,3
Sul,PR,41,26/05/2020,22,11433957,3512,181,159,3
Sul,PR,41,27/05/2020,22,11433957,3712,200,162,3
Sul,PR,41,28/05/2020,22,11433957,3984,272,169,7
Sul,PR,41,29/05/2020,22,11433957,4236,252,173,4
Sul,PR,41,30/05/2020,22,11433957,4473,237,181,8
Sul,PR,41,31/05/2020,23,11433957,4687,214,182,1
Sul,PR,41,01/06/2020,23,11433957,4835,148,190,8
Sul,PR,41,02/06/2020,23,11433957,5163,328,199,9
Sul,PR,41,03/06/2020,23,11433957,5494,331,205,6
Sul,PR,41,04/06/2020,23,11433957,5820,326,215,10
Sul,PR,41,05/06/2020,23,11433957,6348,528,227,12
Sul,SC,42,25/02/2020,9,7164788,0,0,0,0
Sul,SC,42,26/02/2020,9,7164788,0,0,0,0
Sul,SC,42,27/02/2020,9,7164788,0,0,0,0
Sul,SC,42,28/02/2020,9,7164788,0,0,0,0
Sul,SC,42,29/02/2020,9,7164788,0,0,0,0
Sul,SC,42,01/03/2020,10,7164788,0,0,0,0
Sul,SC,42,02/03/2020,10,7164788,0,0,0,0
Sul,SC,42,03/03/2020,10,7164788,0,0,0,0
Sul,SC,42,04/03/2020,10,7164788,0,0,0,0
Sul,SC,42,05/03/2020,10,7164788,0,0,0,0
Sul,SC,42,06/03/2020,10,7164788,0,0,0,0
Sul,SC,42,07/03/2020,10,7164788,0,0,0,0
Sul,SC,42,08/03/2020,11,7164788,0,0,0,0
Sul,SC,42,09/03/2020,11,7164788,0,0,0,0
Sul,SC,42,10/03/2020,11,7164788,0,0,0,0
Sul,SC,42,11/03/2020,11,7164788,0,0,0,0
Sul,SC,42,12/03/2020,11,7164788,0,0,0,0
Sul,SC,42,13/03/2020,11,7164788,2,2,0,0
Sul,SC,42,14/03/2020,11,7164788,4,2,0,0
Sul,SC,42,15/03/2020,12,7164788,6,2,0,0
Sul,SC,42,16/03/2020,12,7164788,7,1,0,0
Sul,SC,42,17/03/2020,12,7164788,7,0,0,0
Sul,SC,42,18/03/2020,12,7164788,10,3,0,0
Sul,SC,42,19/03/2020,12,7164788,20,10,0,0
Sul,SC,42,20/03/2020,12,7164788,21,1,0,0
Sul,SC,42,21/03/2020,12,7164788,51,30,0,0
Sul,SC,42,22/03/2020,13,7164788,57,6,0,0
Sul,SC,42,23/03/2020,13,7164788,68,11,0,0
Sul,SC,42,24/03/2020,13,7164788,107,39,0,0
Sul,SC,42,25/03/2020,13,7164788,109,2,0,0
Sul,SC,42,26/03/2020,13,7164788,122,13,1,1
Sul,SC,42,27/03/2020,13,7164788,149,27,1,0
Sul,SC,42,28/03/2020,13,7164788,184,35,1,0
Sul,SC,42,29/03/2020,14,7164788,194,10,1,0
Sul,SC,42,30/03/2020,14,7164788,197,3,1,0
Sul,SC,42,31/03/2020,14,7164788,219,22,2,1
Sul,SC,42,01/04/2020,14,7164788,235,16,2,0
Sul,SC,42,02/04/2020,14,7164788,247,12,2,0
Sul,SC,42,03/04/2020,14,7164788,281,34,5,3
Sul,SC,42,04/04/2020,14,7164788,334,53,5,0
Sul,SC,42,05/04/2020,15,7164788,357,23,10,5
Sul,SC,42,06/04/2020,15,7164788,379,22,10,0
Sul,SC,42,07/04/2020,15,7164788,417,38,11,1
Sul,SC,42,08/04/2020,15,7164788,457,40,15,4
Sul,SC,42,09/04/2020,15,7164788,501,44,17,2
Sul,SC,42,10/04/2020,15,7164788,693,192,18,1
Sul,SC,42,11/04/2020,15,7164788,732,39,21,3
Sul,SC,42,12/04/2020,16,7164788,768,36,24,3
Sul,SC,42,13/04/2020,16,7164788,777,9,24,0
Sul,SC,42,14/04/2020,16,7164788,826,49,26,2
Sul,SC,42,15/04/2020,16,7164788,853,27,28,2
Sul,SC,42,16/04/2020,16,7164788,884,31,29,1
Sul,SC,42,17/04/2020,16,7164788,926,42,30,1
